name,method,seed,Significance,Coverage (expected 10.0%),Avg. Length,Coverage (expected 7.5%),Coverage (expected 5.0%),Coverage (expected 2.5%)
concrete,LWA-Net,15,0.925,,0.0285764358286718,6.796116504854369,,
concrete,LWA-Net,16,0.925,,0.0592948374817672,7.766990291262135,,
concrete,LWA-Net,17,0.925,,0.062433776924911,4.854368932038835,,
concrete,LWA-Net,18,0.925,,0.0662310830887081,4.368932038834951,,
concrete,LWA-Net,19,0.925,,0.0361006038570867,4.854368932038835,,
concrete,CQR Net,0,0.95,,0.186173510782927,,2.912621359223301,
concrete,CQR Net,1,0.95,,0.0265685344494662,,7.281553398058252,
concrete,CQR Net,2,0.95,,0.0744157526099566,,6.796116504854369,
concrete,CQR Net,3,0.95,,0.0671257333269397,,4.854368932038835,
concrete,CQR Net,4,0.95,,0.0620787493812227,,6.310679611650485,
concrete,CQR Net,5,0.95,,0.1253698618666639,,2.912621359223301,
